iter	AUC	Logloss
7201	0.8348594308	0.5160941364
7202	0.8348634839	0.5160887536
7203	0.8348689377	0.5160829223
7204	0.8348740935	0.5160765608
7205	0.8348771334	0.5160695062
7206	0.834882915	0.5160632263
7207	0.8348873854	0.5160584144
7208	0.8348915279	0.5160517675
7209	0.8348952532	0.5160463847
7210	0.8348989487	0.5160403495
7211	0.8349044025	0.5160345998
7212	0.8349091113	0.5160289723
7213	0.8349150419	0.5160230187
7214	0.8349192739	0.5160166572
7215	0.8349223137	0.516009888
7216	0.8349268436	0.5160032411
7217	0.8349317312	0.5159976952
7218	0.8349377513	0.5159914561
7219	0.8349431157	0.5159859102
7220	0.8349475265	0.5159801604
7221	0.8349519372	0.5159739213
7222	0.8349552155	0.5159675191
7223	0.8349606395	0.5159615654
7224	0.8349658251	0.5159562235
7225	0.8349712491	0.5159501475
7226	0.8349772096	0.5159442346
7227	0.8349815607	0.5159394227
7228	0.8349878788	0.5159328574
7229	0.8349942565	0.5159267814
7230	0.8349992037	0.5159209908
7231	0.8350038528	0.5159140993
7232	0.8350087702	0.5159086757
7233	0.8350138962	0.5159029259
7234	0.8350179195	0.515895912
7235	0.8350214064	0.5158895506
7236	0.8350271583	0.5158836785
7237	0.8350324631	0.5158774801
7238	0.8350378275	0.5158712818
7239	0.8350439966	0.5158653689
7240	0.8350490332	0.5158597415
7241	0.835054338	0.5158542772
7242	0.8350605369	0.5158483235
7243	0.8350655437	0.5158435116
7244	0.8350698352	0.5158371094
7245	0.8350735009	0.5158310742
7246	0.8350794911	0.5158247943
7247	0.8350822926	0.515817862
7248	0.8350888789	0.5158116229
7249	0.8350937963	0.5158063216
7250	0.8350981474	0.515801102
7251	0.8351035416	0.5157951891
7252	0.8351101279	0.5157888277
7253	0.8351150751	0.5157829963
7254	0.8351207972	0.5157770019
7255	0.8351266384	0.515770722
7256	0.8351297379	0.515763912
7257	0.8351336718	0.5157575098
7258	0.8351396322	0.515750659
7259	0.8351448178	0.5157455617
7260	0.8351488113	0.5157391594
7261	0.8351541162	0.5157334912
7262	0.835157752	0.5157273745
7263	0.8351626396	0.5157216247
7264	0.835168004	0.5157156302
7265	0.8351736069	0.5157100436
7266	0.8351774216	0.5157022957
7267	0.8351808786	0.5156987479
7268	0.8351860046	0.5156938137
7269	0.8351917863	0.5156872076
7270	0.8351976871	0.515681988
7271	0.8352033496	0.5156750964
7272	0.8352080584	0.5156688573
7273	0.8352121115	0.5156634745
7274	0.8352167606	0.5156576432
7275	0.8352226019	0.5156515672
7276	0.8352278471	0.5156448387
7277	0.8352333903	0.5156390074
7278	0.8352384567	0.5156332169
7279	0.8352448046	0.5156276302
7280	0.8352507353	0.5156213911
7281	0.8352559805	0.5156150704
7282	0.8352616429	0.5156088721
7283	0.8352675438	0.5156038156
7284	0.8352726698	0.5155987998
7285	0.835277915	0.5155932132
7286	0.8352835178	0.5155875857
7287	0.8352889121	0.5155819991
7288	0.835293889	0.5155762901
7289	0.8352994323	0.5155704587
7290	0.835304141	0.5155640565
7291	0.8353088498	0.5155585514
7292	0.8353133202	0.5155522307
7293	0.8353168368	0.5155449314
7294	0.8353210092	0.5155392632
7295	0.8353268802	0.5155330648
7296	0.8353312016	0.5155274374
7297	0.8353374004	0.5155212391
7298	0.8353412151	0.5155134096
7299	0.8353452682	0.5155073744
7300	0.8353512287	0.5155014207
7301	0.8353560567	0.5154955894
7302	0.8353616595	0.5154901659
7303	0.8353668451	0.5154844161
7304	0.8353732228	0.5154771575
7305	0.8353790641	0.5154714485
7306	0.8353843093	0.515465291
7307	0.8353902698	0.5154592965
7308	0.8353945017	0.5154544847
7309	0.8353993893	0.5154484087
7310	0.8354026675	0.5154422919
7311	0.8354087472	0.5154357673
7312	0.8354127407	0.5154285495
7313	0.8354166448	0.5154215764
7314	0.8354206085	0.5154136654
7315	0.8354264498	0.5154075894
7316	0.8354304433	0.5153998007
7317	0.8354334831	0.5153939693
7318	0.8354387283	0.5153888313
7319	0.8354421556	0.5153818174
7320	0.8354466856	0.5153758637
7321	0.8354501128	0.5153697469
7322	0.8354532123	0.5153645273
7323	0.8354580998	0.5153581658
7324	0.8354618549	0.5153514781
7325	0.8354669809	0.5153462993
7326	0.8354707956	0.5153389999
7327	0.8354763389	0.5153333317
7328	0.8354822993	0.5153270926
7329	0.835485816	0.5153203234
7330	0.8354919553	0.515314125
7331	0.8354955912	0.5153074781
7332	0.8355001211	0.5153027478
7333	0.8355052471	0.515296998
7334	0.8355114758	0.5152907589
7335	0.8355171084	0.5152856616
7336	0.8355227709	0.5152797487
7337	0.8355268538	0.5152736727
7338	0.8355327547	0.51526829
7339	0.835537374	0.5152630703
7340	0.8355427682	0.5152578915
7341	0.8355483413	0.5152516116
7342	0.8355535269	0.5152456579
7343	0.835557729	0.5152386032
7344	0.8355613351	0.5152315485
7345	0.8355672359	0.5152255541
7346	0.8355736732	0.5152198451
7347	0.8355787992	0.5152136876
7348	0.8355836272	0.5152072853
7349	0.8355895281	0.5152010054
7350	0.8355951905	0.5151947255
7351	0.8355995417	0.5151888127
7352	0.8356045485	0.5151836746
7353	0.8356100619	0.5151784549
7354	0.8356152773	0.5151736023
7355	0.8356198668	0.5151676894
7356	0.8356233239	0.5151611241
7357	0.8356280327	0.5151553743
7358	0.8356333375	0.5151501954
7359	0.8356394172	0.5151441602
7360	0.8356446624	0.5151378395
7361	0.8356483579	0.5151306217
7362	0.8356536627	0.5151251166
7363	0.8356605172	0.5151185513
7364	0.835665673	0.5151126384
7365	0.8356713057	0.5151064401
7366	0.8356754184	0.5150990592
7367	0.8356799483	0.5150938803
7368	0.8356859088	0.5150878043
7369	0.8356906176	0.5150824215
7370	0.8356971145	0.5150759377
7371	0.8357021809	0.5150701064
7372	0.8357068896	0.5150625624
7373	0.8357120752	0.5150574243
7374	0.835716933	0.5150521231
7375	0.8357226253	0.5150459248
7376	0.8357260823	0.5150390332
7377	0.8357313275	0.5150335281
7378	0.8357368112	0.5150275337
7379	0.8357403874	0.5150208868
7380	0.8357461691	0.5150153817
7381	0.8357517719	0.5150097542
7382	0.835755825	0.5150041676
7383	0.8357612491	0.5149987848
7384	0.8357661664	0.5149940137
7385	0.8357691169	0.5149867959
7386	0.835773766	0.5149792111
7387	0.8357796669	0.5149732167
7388	0.8357861042	0.5149675077
7389	0.8357911706	0.514962288
7390	0.8357973099	0.5149559266
7391	0.8358028829	0.5149504215
7392	0.8358061314	0.5149442639
7393	0.8358123899	0.5149380656
7394	0.8358178735	0.5149318265
7395	0.8358240128	0.5149257097
7396	0.8358275294	0.5149204493
7397	0.8358332217	0.5149140471
7398	0.8358387053	0.5149075225
7399	0.8358421922	0.5149034039
7400	0.8358463049	0.5148980619
7401	0.8358519077	0.5148910888
7402	0.8358579874	0.5148855837
7403	0.8358606696	0.514878529
7404	0.8358661532	0.5148724122
7405	0.8358715773	0.5148675188
7406	0.8358755708	0.5148598932
7407	0.8358808756	0.5148541026
7408	0.8358870149	0.5148482713
7409	0.8358907402	0.5148403603
7410	0.8358945251	0.5148353853
7411	0.835898608	0.5148290239
7412	0.8359051943	0.5148225809
7413	0.835909307	0.514817035
7414	0.8359158039	0.5148107143
7415	0.835920155	0.5148045975
7416	0.8359242678	0.5147993371
7417	0.835929662	0.5147932203
7418	0.8359338045	0.5147870628
7419	0.8359382749	0.5147821286
7420	0.8359419107	0.5147771128
7421	0.8359480798	0.5147708737
7422	0.8359517455	0.5147655317
7423	0.8359555006	0.5147597412
7424	0.8359590173	0.5147521971
7425	0.8359628022	0.5147460396
7426	0.8359677196	0.5147413093
7427	0.8359730244	0.5147356411
7428	0.8359792233	0.5147287087
7429	0.8359838724	0.5147238561
7430	0.835989356	0.5147183102
7431	0.8359955549	0.5147114186
7432	0.8360013962	0.514705465
7433	0.8360071182	0.5147000007
7434	0.8360131681	0.5146933945
7435	0.8360186815	0.514687604
7436	0.836024642	0.514681161
7437	0.8360294104	0.5146759821
7438	0.8360341191	0.514668642
7439	0.83604002	0.5146632184
7440	0.8360443115	0.5146574687
7441	0.8360486031	0.5146516373
7442	0.8360543251	0.514645806
7443	0.8360596299	0.5146407087
7444	0.8360624313	0.5146350813
7445	0.8360690475	0.5146283936
7446	0.8360720277	0.5146220729
7447	0.8360780478	0.5146158746
7448	0.8360820711	0.5146097578
7449	0.8360878825	0.5146045382
7450	0.8360924125	0.5145987884
7451	0.8360958695	0.5145917745
7452	0.8361011744	0.5145866364
7453	0.836106956	0.5145807235
7454	0.8361133933	0.5145748514
7455	0.8361173868	0.5145677559
7456	0.8361225128	0.5145617207
7457	0.8361288309	0.5145560933
7458	0.8361353278	0.5145497726
7459	0.8361394107	0.514544553
7460	0.8361442685	0.5145390071
7461	0.8361480236	0.5145316262
7462	0.836152792	0.5145257541
7463	0.8361557722	0.5145212684
7464	0.836160481	0.5145162119
7465	0.8361665308	0.5145092796
7466	0.8361708224	0.5145027958
7467	0.836176306	0.5144962304
7468	0.8361808658	0.5144906846
7469	0.8361846805	0.5144835075
7470	0.8361896574	0.51447735
7471	0.8361936212	0.514470907
7472	0.8361991644	0.5144645863
7473	0.8362045884	0.5144590404
7474	0.8362106085	0.5144524751
7475	0.8362134695	0.5144463583
7476	0.8362179399	0.5144400376
7477	0.8362249136	0.5144334723
7478	0.8362296224	0.5144282119
7479	0.8362340331	0.5144217689
7480	0.8362391293	0.5144160599
7481	0.8362433314	0.5144106771
7482	0.8362484574	0.5144051312
7483	0.8362551033	0.5143985659
7484	0.8362590969	0.5143938764
7485	0.8362651467	0.5143873926
7486	0.8362714648	0.5143818059
7487	0.8362752795	0.5143756484
7488	0.8362815976	0.5143693685
7489	0.836286664	0.5143641896
7490	0.8362916708	0.5143581136
7491	0.8362962008	0.5143515483
7492	0.8363018036	0.5143462063
7493	0.83630687	0.5143409459
7494	0.8363129795	0.5143347883
7495	0.8363188207	0.5143281414
7496	0.8363246918	0.514322147
7497	0.8363297582	0.5143162341
7498	0.8363338113	0.5143107698
7499	0.8363391757	0.5143054278
7500	0.8363429606	0.5142984954
7501	0.8363463879	0.5142918485
7502	0.8363519609	0.514286792
7503	0.8363578916	0.5142803898
7504	0.8363625407	0.5142745585
7505	0.8363684416	0.5142689718
7506	0.8363721073	0.5142631405
7507	0.8363753557	0.5142593481
7508	0.8363805413	0.5142541284
7509	0.836384058	0.5142472368
7510	0.8363884091	0.5142422619
7511	0.8363938034	0.5142369607
7512	0.8363984823	0.5142310886
7513	0.8364047408	0.5142248902
7514	0.8364108801	0.5142195075
7515	0.8364163041	0.514213146
7516	0.8364212513	0.5142060506
7517	0.8364261985	0.5142000153
7518	0.8364291489	0.5141936131
7519	0.8364332914	0.514188475
7520	0.8364363909	0.5141826029
7521	0.8364410996	0.5141770978
7522	0.8364464641	0.5141711849
7523	0.8364526033	0.5141660876
7524	0.836456418	0.5141589514
7525	0.8364608884	0.5141524268
7526	0.8364660144	0.5141467586
7527	0.8364705443	0.514140234
7528	0.8364754915	0.5141351367
7529	0.836481452	0.5141296724
7530	0.8364870548	0.5141245751
7531	0.8364923894	0.5141192331
7532	0.8364961147	0.5141114036
7533	0.8365014791	0.5141059801
7534	0.8365064859	0.5140995779
7535	0.8365120292	0.5140939096
7536	0.8365150094	0.5140870181
7537	0.8365207911	0.514081513
7538	0.8365253806	0.5140757224
7539	0.8365284204	0.5140694425
7540	0.8365318775	0.514063285
7541	0.8365381956	0.5140570459
7542	0.8365434706	0.5140515
7543	0.8365474343	0.5140439968
7544	0.8365510106	0.5140373906
7545	0.8365545869	0.5140310292
7546	0.8365582824	0.5140240153
7547	0.8365622759	0.5140179393
7548	0.8365662098	0.5140114147
7549	0.8365717828	0.5140050941
7550	0.8365774453	0.5139993851
7551	0.836582005	0.5139928197
7552	0.8365857601	0.5139879263
7553	0.8365909755	0.5139818503
7554	0.8365963697	0.5139757335
7555	0.8366014659	0.5139700245
7556	0.836604774	0.5139650903
7557	0.8366092145	0.51396036
7558	0.8366125226	0.5139536723
7559	0.8366162777	0.5139476779
7560	0.8366200328	0.5139404601
7561	0.8366258144	0.5139350366
7562	0.8366290927	0.5139290014
7563	0.8366337717	0.5139234963
7564	0.8366399407	0.5139174203
7565	0.836646378	0.513911018
7566	0.8366524577	0.5139043711
7567	0.8366565704	0.5138979689
7568	0.8366596103	0.5138917706
7569	0.8366652131	0.5138858577
7570	0.8366690278	0.5138782729
7571	0.8366737366	0.5138726862
7572	0.8366800249	0.513867018
7573	0.8366858363	0.5138603711
7574	0.836691618	0.5138543767
7575	0.8366949558	0.5138511144
7576	0.8367005587	0.5138447937
7577	0.8367061913	0.5138390847
7578	0.8367117047	0.5138336612
7579	0.8367163241	0.5138280338
7580	0.8367203772	0.5138228141
7581	0.8367260098	0.5138164527
7582	0.8367317915	0.513810866
7583	0.8367363811	0.5138043414
7584	0.8367415667	0.5137982247
7585	0.8367453814	0.5137918632
7586	0.8367503881	0.5137858688
7587	0.8367552161	0.5137802413
7588	0.8367606997	0.5137742469
7589	0.8367639184	0.513768334
7590	0.8367692828	0.5137622988
7591	0.8367756307	0.5137565083
7592	0.8367792368	0.5137492905
7593	0.8367847204	0.5137434591
7594	0.8367901444	0.5137376686
7595	0.8367960453	0.5137321227
7596	0.8368002772	0.5137260059
7597	0.8368042111	0.5137179318
7598	0.8368096054	0.5137119373
7599	0.8368128836	0.5137054128
7600	0.836818099	0.5136989698
7601	0.8368230462	0.5136938317
7602	0.8368276656	0.5136874702
7603	0.8368318379	0.5136822506
7604	0.8368378282	0.5136765824
7605	0.836843431	0.5136703433
7606	0.8368474245	0.5136630847
7607	0.8368511796	0.513656397
7608	0.8368558884	0.5136510958
7609	0.8368608356	0.513644245
7610	0.8368663788	0.513638536
7611	0.8368723392	0.5136318483
7612	0.8368766308	0.5136254053
7613	0.8368829191	0.51361884
7614	0.8368863463	0.5136108882
7615	0.8368906379	0.5136044452
7616	0.8368946314	0.513599144
7617	0.836899817	0.5135927825
7618	0.836904645	0.513585891
7619	0.8369100094	0.5135803043
7620	0.8369162083	0.5135753701
7621	0.8369196057	0.5135684378
7622	0.8369226158	0.5135629327
7623	0.8369259238	0.5135568567
7624	0.8369321227	0.513550169
7625	0.8369365335	0.5135453979
7626	0.8369416595	0.5135393219
7627	0.8369452953	0.5135324303
7628	0.8369502425	0.5135260281
7629	0.8369544148	0.5135202376
7630	0.8369607925	0.5135130605
7631	0.8369663954	0.5135070661
7632	0.8369722962	0.5135013571
7633	0.8369778991	0.5134956889
7634	0.836981535	0.5134895313
7635	0.8369869888	0.5134836185
7636	0.8369928598	0.5134777056
7637	0.8369976282	0.5134720781
7638	0.8370036483	0.5134660837
7639	0.8370090723	0.513460864
7640	0.8370137811	0.5134556852
7641	0.8370189965	0.5134501393
7642	0.8370246291	0.5134444711
7643	0.837030232	0.5134386398
7644	0.8370357752	0.5134326045
7645	0.837041378	0.5134266101
7646	0.8370473981	0.5134202487
7647	0.8370525241	0.513414662
7648	0.8370568752	0.5134094016
7649	0.8370624483	0.5134034479
7650	0.8370684385	0.513397535
7651	0.8370745778	0.5133915814
7652	0.8370804191	0.5133859539
7653	0.837084353	0.5133809382
7654	0.8370906115	0.5133755146
7655	0.8370942473	0.5133685007
7656	0.8370976448	0.5133627917
7657	0.8371008039	0.5133570012
7658	0.8371063471	0.5133508436
7659	0.8371123672	0.5133446453
7660	0.8371172845	0.5133389771
7661	0.8371208906	0.5133339205
7662	0.8371263444	0.5133280077
7663	0.8371319771	0.5133216462
7664	0.8371375501	0.5133167528
7665	0.8371430039	0.5133108399
7666	0.8371490836	0.5133040707
7667	0.8371542096	0.5132979947
7668	0.8371570706	0.513292408
7669	0.8371606469	0.5132876369
7670	0.8371658325	0.5132815609
7671	0.8371705413	0.5132755257
7672	0.8371762633	0.5132690827
7673	0.8371810317	0.5132643932
7674	0.837184906	0.5132592959
7675	0.8371900916	0.5132532199
7676	0.8371950686	0.5132480818
7677	0.8372005224	0.5132429029
7678	0.8372042775	0.5132373163
7679	0.8372092247	0.5132314849
7680	0.8372145295	0.513225205
7681	0.8372198343	0.5132202301
7682	0.8372249603	0.5132144803
7683	0.8372279108	0.5132074256
7684	0.8372328579	0.5132026953
7685	0.8372357488	0.5131971086
7686	0.8372404277	0.5131911142
7687	0.8372454047	0.5131844265
7688	0.8372517228	0.5131790438
7689	0.8372572064	0.51317256
7690	0.8372628093	0.5131672995
7691	0.8372677565	0.5131626508
7692	0.8372731805	0.5131571457
7693	0.8372777998	0.5131517222
7694	0.8372816443	0.5131457685
7695	0.8372864723	0.5131389585
7696	0.8372919559	0.5131332903
7697	0.8372974396	0.5131269288
7698	0.8373020887	0.5131220354
7699	0.8373073936	0.513116408
7700	0.8373116851	0.5131113514
7701	0.8373168707	0.5131065803
7702	0.8373220563	0.5131024209
7703	0.8373277187	0.5130960187
7704	0.8373322487	0.5130900243
7705	0.8373378515	0.5130836628
7706	0.8373423219	0.5130782393
7707	0.8373469114	0.5130717963
7708	0.837352097	0.5130658018
7709	0.8373581767	0.5130602967
7710	0.8373635411	0.5130542615
7711	0.8373676538	0.5130479001
7712	0.8373714387	0.5130422319
7713	0.8373764455	0.5130370122
7714	0.8373798728	0.5130321596
7715	0.8373852968	0.513026002
7716	0.8373898864	0.5130216795
7717	0.8373947144	0.5130161336
7718	0.8373981118	0.5130087527
7719	0.8374018073	0.5130027175
7720	0.8374061584	0.5129971716
7721	0.8374118209	0.5129921558
7722	0.8374173939	0.5129863653
7723	0.8374233246	0.5129797184
7724	0.8374290466	0.5129744988
7725	0.8374342918	0.5129685451
7726	0.8374391794	0.5129627545
7727	0.8374445438	0.5129570863
7728	0.8374495506	0.5129526822
7729	0.8374531865	0.5129452606
7730	0.8374593258	0.5129395516
7731	0.8374647796	0.5129334348
7732	0.8374707103	0.5129271957
7733	0.8374759853	0.5129212012
7734	0.8374798894	0.512914799
7735	0.8374854922	0.512909457
7736	0.8374899626	0.5129039927
7737	0.837495327	0.5128979575
7738	0.8374996185	0.5128935942
7739	0.837503612	0.5128871104
7740	0.8375089765	0.512881116
7741	0.8375148773	0.5128749176
7742	0.8375200927	0.5128699834
7743	0.8375262618	0.5128639074
7744	0.8375328183	0.5128584023
7745	0.8375362754	0.5128512253
7746	0.8375400305	0.5128458018
7747	0.8375463486	0.5128397666
7748	0.8375532627	0.5128333643
7749	0.8375567198	0.5128273699
7750	0.8375622034	0.5128217017
7751	0.8375679851	0.5128159111
7752	0.8375738263	0.5128095089
7753	0.8375797272	0.5128030251
7754	0.8375833035	0.5127969899
7755	0.8375885487	0.5127923819
7756	0.8375934362	0.5127862651
7757	0.8375989795	0.5127808824
7758	0.8376042843	0.5127748472
7759	0.8376105726	0.5127689343
7760	0.8376161754	0.5127627767
7761	0.8376198411	0.5127560075
7762	0.8376227617	0.512749646
7763	0.837628305	0.5127439371
7764	0.8376324177	0.5127373717
7765	0.8376386166	0.5127316627
7766	0.8376425803	0.5127257498
7767	0.8376480639	0.5127200408
7768	0.8376520276	0.5127127415
7769	0.8376578093	0.5127072364
7770	0.8376627564	0.5127007118
7771	0.8376680613	0.5126954106
7772	0.8376737833	0.5126890492
7773	0.8376793861	0.5126834217
7774	0.8376850486	0.5126763671
7775	0.8376891613	0.5126703726
7776	0.8376946449	0.5126641335
7777	0.8376985788	0.5126583837
7778	0.8377024531	0.512650228
7779	0.8377057314	0.5126445598
7780	0.837711513	0.5126387285
7781	0.8377153873	0.512632
7782	0.8377193213	0.5126268619
7783	0.8377234936	0.5126205821
7784	0.8377283812	0.5126149954
7785	0.8377343714	0.5126094495
7786	0.8377402723	0.5126033327
7787	0.8377460837	0.5125983578
7788	0.837751925	0.5125923225
7789	0.8377577066	0.5125869806
7790	0.8377617598	0.512582291
7791	0.8377665281	0.5125761743
7792	0.8377717733	0.5125703429
7793	0.8377774358	0.5125634921
7794	0.8377817869	0.5125581909
7795	0.8377868533	0.5125518295
7796	0.8377925158	0.5125464059
7797	0.8377963305	0.5125394736
7798	0.8378016353	0.5125324189
7799	0.8378072381	0.512526506
7800	0.8378124833	0.5125202669
7801	0.8378181458	0.5125149249
7802	0.8378225863	0.5125076256
7803	0.8378256559	0.5125011826
7804	0.8378307521	0.5124958406
7805	0.8378347754	0.5124884597
7806	0.8378403187	0.5124818943
7807	0.8378457725	0.5124751251
7808	0.8378520608	0.5124689676
7809	0.8378577232	0.5124630547
7810	0.8378631473	0.5124570194
7811	0.8378691077	0.512451392
7812	0.8378743529	0.5124459685
7813	0.8378798366	0.5124402595
7814	0.8378847837	0.5124334902
7815	0.8378884196	0.512427088
7816	0.8378937244	0.5124220723
7817	0.8378978968	0.5124162002
7818	0.8379033804	0.5124103688
7819	0.8379071355	0.5124027025
7820	0.8379117846	0.5123968711
7821	0.837915957	0.5123910806
7822	0.8379225135	0.5123852085
7823	0.8379284143	0.5123794587
7824	0.8379333615	0.5123732196
7825	0.8379391432	0.5123675514
7826	0.8379442096	0.5123620871
7827	0.8379505277	0.5123549508
7828	0.8379564881	0.5123490787
7829	0.8379602432	0.512342024
7830	0.837965101	0.5123377423
