iter	Passed	Remaining
9580	498366	281904
9581	498401	281843
9582	498438	281782
9583	498474	281721
9584	498514	281662
9585	498563	281609
9586	498607	281552
9587	498649	281494
9588	498691	281437
9589	498725	281375
9590	498768	281317
9591	498808	281258
9592	498845	281198
9593	498883	281138
9594	498921	281078
9595	498956	281017
9596	498997	280958
9597	499040	280902
9598	499079	280842
9599	499115	280781
9600	499150	280720
9601	499185	280658
9602	499224	280599
9603	499265	280541
9604	499306	280483
9605	499340	280420
9606	499378	280360
9607	499420	280303
9608	499460	280244
9609	499494	280182
9610	499531	280122
9611	499566	280061
9612	499604	280001
9613	499641	279940
9614	499676	279879
9615	499715	279819
9616	499750	279758
9617	499786	279697
9618	499827	279639
9619	499863	279578
9620	499901	279518
9621	499936	279457
9622	499975	279397
9623	500008	279335
9624	500047	279276
9625	500087	279217
9626	500128	279159
9627	500164	279098
9628	500202	279038
9629	500236	278977
9630	500273	278916
9631	500310	278856
9632	500347	278796
9633	500377	278732
9634	500413	278671
9635	500458	278615
9636	500495	278555
9637	500525	278491
9638	500557	278428
9639	500595	278368
9640	500629	278306
9641	500662	278244
9642	500695	278181
9643	500733	278121
9644	500767	278059
9645	500802	277998
9646	500843	277940
9647	500876	277877
9648	500907	277814
9649	500940	277752
9650	500978	277692
9651	501015	277632
9652	501046	277569
9653	501084	277509
9654	501124	277450
9655	501164	277392
9656	501197	277329
9657	501231	277268
9658	501261	277204
9659	501301	277145
9660	501334	277083
9661	501371	277023
9662	501406	276961
9663	501435	276897
9664	501476	276839
9665	501508	276776
9666	501538	276712
9667	501574	276652
9668	501609	276590
9669	501639	276526
9670	501676	276466
9671	501718	276409
9672	501750	276346
9673	501790	276287
9674	501829	276229
9675	501866	276169
9676	501904	276109
9677	501947	276052
9678	501980	275990
9679	502021	275933
9680	502077	275883
9681	502121	275826
9682	502165	275770
9683	502205	275712
9684	502245	275654
9685	502283	275594
9686	502315	275532
9687	502348	275469
9688	502387	275411
9689	502417	275346
9690	502447	275283
9691	502483	275222
9692	502521	275162
9693	502552	275100
9694	502588	275039
9695	502622	274977
9696	502662	274919
9697	502700	274859
9698	502735	274798
9699	502771	274738
9700	502811	274680
9701	502852	274622
9702	502892	274564
9703	502927	274503
9704	502968	274445
9705	503013	274390
9706	503064	274337
9707	503099	274276
9708	503136	274216
9709	503173	274156
9710	503209	274096
9711	503249	274037
9712	503285	273977
9713	503320	273916
9714	503358	273857
9715	503393	273796
9716	503427	273734
9717	503463	273674
9718	503501	273614
9719	503538	273555
9720	503573	273494
9721	503613	273436
9722	503652	273377
9723	503692	273318
9724	503738	273264
9725	503776	273204
9726	503821	273149
9727	503858	273089
9728	503895	273029
9729	503935	272971
9730	503973	272912
9731	504014	272854
9732	504049	272793
9733	504089	272735
9734	504127	272676
9735	504168	272618
9736	504203	272557
9737	504240	272498
9738	504277	272438
9739	504314	272378
9740	504349	272317
9741	504387	272258
9742	504422	272197
9743	504458	272137
9744	504496	272078
9745	504528	272015
9746	504571	271959
9747	504605	271897
9748	504643	271838
9749	504682	271779
9750	504713	271716
9751	504753	271658
9752	504787	271597
9753	504826	271539
9754	504864	271479
9755	504901	271420
9756	504936	271359
9757	504966	271296
9758	505004	271236
9759	505042	271177
9760	505078	271117
9761	505115	271057
9762	505151	270997
9763	505184	270935
9764	505221	270876
9765	505256	270815
9766	505290	270754
9767	505327	270694
9768	505364	270634
9769	505396	270572
9770	505437	270515
9771	505474	270455
9772	505517	270398
9773	505554	270339
9774	505589	270278
9775	505629	270220
9776	505668	270162
9777	505699	270099
9778	505736	270039
9779	505775	269981
9780	505808	269919
9781	505841	269858
9782	505877	269797
9783	505916	269739
9784	505948	269677
9785	505980	269615
9786	506011	269552
9787	506053	269495
9788	506089	269435
9789	506122	269373
9790	506157	269312
9791	506189	269250
9792	506223	269189
9793	506258	269129
9794	506293	269068
9795	506329	269008
9796	506361	268946
9797	506392	268883
9798	506423	268820
9799	506457	268760
9800	506488	268697
9801	506527	268638
9802	506561	268578
9803	506591	268514
9804	506634	268458
9805	506670	268398
9806	506705	268338
9807	506735	268274
9808	506766	268212
9809	506797	268149
9810	506829	268087
9811	506866	268027
9812	506900	267966
9813	506933	267905
9814	506970	267845
9815	507011	267788
9816	507051	267731
9817	507089	267672
9818	507125	267612
9819	507161	267552
9820	507204	267496
9821	507236	267434
9822	507273	267374
9823	507310	267315
9824	507342	267253
9825	507381	267194
9826	507414	267133
9827	507453	267075
9828	507489	267015
9829	507525	266955
9830	507557	266893
9831	507592	266833
9832	507627	266772
9833	507656	266709
9834	507690	266648
9835	507723	266587
9836	507753	266524
9837	507789	266464
9838	507832	266408
9839	507872	266350
9840	507904	266288
9841	507942	266229
9842	507976	266168
9843	508010	266108
9844	508044	266047
9845	508080	265987
9846	508118	265928
9847	508156	265869
9848	508200	265814
9849	508244	265759
9850	508281	265699
9851	508317	265640
9852	508352	265579
9853	508393	265522
9854	508433	265464
9855	508467	265404
9856	508502	265343
9857	508536	265282
9858	508569	265221
9859	508607	265163
9860	508644	265104
9861	508682	265045
9862	508720	264986
9863	508753	264925
9864	508788	264865
9865	508824	264805
9866	508856	264743
9867	508896	264686
9868	508933	264626
9869	508965	264564
9870	509001	264505
9871	509036	264445
9872	509075	264387
9873	509114	264329
9874	509153	264270
9875	509194	264213
9876	509227	264152
9877	509262	264092
9878	509297	264032
9879	509334	263973
9880	509372	263914
9881	509406	263854
9882	509442	263794
9883	509475	263733
9884	509512	263674
9885	509544	263612
9886	509585	263555
9887	509622	263496
9888	509656	263435
9889	509692	263376
9890	509730	263317
9891	509767	263258
9892	509811	263203
9893	509847	263143
9894	509882	263083
9895	509925	263027
9896	509958	262966
9897	509991	262905
9898	510028	262846
9899	510065	262787
9900	510102	262728
9901	510132	262665
9902	510169	262606
9903	510204	262547
9904	510246	262490
9905	510281	262430
9906	510320	262372
9907	510355	262312
9908	510392	262253
9909	510427	262193
9910	510464	262134
9911	510498	262074
9912	510531	262013
9913	510564	261952
9914	510593	261889
9915	510627	261828
9916	510666	261770
9917	510705	261712
9918	510740	261652
9919	510779	261594
9920	510814	261535
9921	510851	261476
9922	510885	261415
9923	510925	261358
9924	510967	261301
9925	510997	261239
9926	511027	261176
9927	511060	261116
9928	511096	261056
9929	511133	260997
9930	511169	260938
9931	511202	260877
9932	511237	260817
9933	511272	260757
9934	511304	260696
9935	511339	260636
9936	511375	260576
9937	511411	260517
9938	511448	260458
9939	511486	260400
9940	511520	260340
9941	511560	260282
9942	511597	260223
9943	511630	260163
9944	511665	260103
9945	511701	260044
9946	511739	259986
9947	511780	259929
9948	511818	259870
9949	511856	259812
9950	511887	259750
9951	511922	259691
9952	511955	259629
9953	511993	259572
9954	512033	259514
9955	512072	259456
9956	512106	259396
9957	512143	259338
9958	512178	259278
9959	512209	259216
9960	512242	259155
9961	512279	259096
9962	512309	259034
9963	512348	258977
9964	512382	258916
9965	512417	258856
9966	512447	258794
9967	512478	258733
9968	512509	258671
9969	512545	258612
9970	512578	258551
9971	512607	258488
9972	512640	258428
9973	512674	258367
9974	512705	258306
9975	512743	258247
9976	512778	258188
9977	512810	258127
9978	512844	258067
9979	512882	258008
9980	512916	257948
9981	512949	257888
9982	512987	257829
9983	513021	257770
9984	513059	257711
9985	513092	257651
9986	513125	257590
9987	513161	257531
9988	513197	257472
9989	513237	257415
9990	513267	257352
9991	513304	257294
9992	513344	257237
9993	513379	257177
9994	513413	257117
9995	513451	257059
9996	513482	256998
9997	513520	256940
9998	513563	256884
9999	513600	256825
10000	513634	256766
10001	513671	256707
10002	513709	256649
10003	513743	256589
10004	513783	256532
10005	513818	256472
10006	513855	256414
10007	513890	256354
10008	513922	256293
10009	513956	256233
10010	513996	256176
10011	514036	256119
10012	514072	256060
10013	514107	256001
10014	514147	255944
10015	514184	255885
10016	514225	255829
10017	514263	255771
10018	514305	255715
10019	514341	255656
10020	514378	255597
10021	514413	255538
10022	514451	255480
10023	514485	255420
10024	514521	255361
10025	514556	255302
10026	514593	255243
10027	514628	255184
10028	514661	255123
10029	514698	255065
10030	514735	255007
10031	514765	254945
10032	514794	254883
10033	514830	254824
10034	514865	254764
10035	514905	254707
10036	514942	254649
10037	514980	254591
10038	515018	254533
10039	515059	254477
10040	515097	254419
10041	515134	254360
10042	515170	254302
10043	515200	254239
10044	515230	254178
10045	515267	254120
10046	515303	254061
10047	515333	253999
10048	515369	253940
10049	515405	253881
10050	515441	253822
10051	515478	253764
10052	515520	253708
10053	515555	253649
10054	515589	253589
10055	515627	253531
10056	515662	253472
10057	515697	253413
10058	515733	253354
10059	515766	253294
10060	515800	253234
10061	515835	253175
10062	515870	253116
10063	515903	253055
10064	515933	252993
10065	515969	252935
10066	516005	252876
10067	516039	252816
10068	516077	252758
10069	516107	252697
10070	516143	252638
10071	516173	252577
10072	516205	252516
10073	516241	252457
10074	516280	252400
10075	516315	252341
10076	516355	252284
10077	516391	252225
10078	516425	252166
10079	516466	252109
10080	516505	252052
10081	516541	251993
10082	516571	251932
10083	516609	251874
10084	516644	251815
10085	516680	251756
10086	516715	251697
10087	516753	251640
10088	516788	251580
10089	516823	251521
10090	516853	251460
10091	516883	251398
10092	516920	251340
10093	516955	251281
10094	516992	251223
10095	517028	251164
10096	517063	251105
10097	517095	251045
10098	517135	250988
10099	517173	250930
10100	517211	250873
10101	517252	250817
10102	517290	250759
10103	517325	250700
10104	517361	250641
10105	517398	250583
10106	517435	250525
10107	517469	250466
10108	517503	250406
10109	517534	250345
10110	517569	250286
10111	517607	250228
10112	517637	250167
10113	517671	250108
10114	517701	250046
10115	517737	249988
10116	517770	249928
10117	517805	249869
10118	517843	249811
10119	517883	249754
10120	517915	249694
10121	517951	249636
10122	517987	249577
10123	518018	249516
10124	518053	249457
10125	518094	249401
10126	518129	249342
10127	518168	249285
10128	518199	249224
10129	518234	249166
10130	518272	249108
10131	518310	249051
10132	518346	248992
10133	518383	248934
10134	518419	248876
10135	518455	248817
10136	518493	248760
10137	518531	248702
10138	518564	248642
10139	518598	248583
10140	518636	248526
10141	518673	248468
10142	518707	248408
10143	518746	248351
10144	518783	248293
10145	518813	248232
10146	518847	248173
10147	518882	248114
10148	518919	248056
10149	518953	247997
10150	518988	247938
10151	519029	247882
10152	519070	247826
10153	519110	247770
10154	519142	247709
10155	519179	247652
10156	519216	247594
10157	519252	247535
10158	519289	247477
10159	519333	247423
10160	519368	247364
10161	519402	247305
10162	519440	247248
10163	519476	247189
10164	519510	247130
10165	519547	247072
10166	519582	247013
10167	519616	246954
10168	519654	246897
10169	519688	246838
10170	519719	246777
10171	519755	246718
10172	519791	246661
10173	519827	246602
10174	519857	246541
10175	519888	246480
10176	519922	246421
10177	519953	246360
10178	519989	246302
10179	520028	246245
10180	520063	246187
10181	520094	246126
10182	520127	246066
10183	520165	246009
10184	520200	245951
10185	520240	245894
10186	520274	245835
10187	520315	245779
10188	520352	245722
10189	520387	245663
10190	520423	245605
10191	520461	245547
10192	520495	245488
10193	520534	245431
10194	520571	245374
10195	520606	245315
10196	520642	245257
10197	520679	245199
10198	520717	245142
10199	520750	245082
10200	520785	245024
10201	520816	244964
10202	520859	244909
10203	520891	244849
10204	520927	244790
10205	520963	244732
10206	520993	244671
10207	521024	244611
10208	521056	244551
10209	521097	244495
10210	521137	244439
10211	521171	244380
10212	521206	244321
10213	521249	244266
10214	521288	244210
10215	521324	244152
10216	521360	244094
10217	521394	244035
10218	521427	243975
10219	521464	243918
10220	521498	243859
10221	521539	243803
10222	521570	243743
10223	521604	243684
10224	521639	243625
10225	521676	243568
10226	521714	243510
10227	521751	243453
10228	521782	243393
10229	521815	243333
10230	521849	243274
10231	521880	243214
10232	521918	243157
10233	521953	243098
10234	521990	243041
10235	522029	242984
10236	522058	242923
10237	522094	242865
10238	522128	242806
10239	522163	242748
10240	522200	242690
10241	522234	242631
10242	522269	242573
10243	522303	242514
10244	522343	242458
10245	522381	242401
10246	522419	242344
10247	522453	242285
10248	522492	242228
10249	522533	242173
10250	522569	242115
10251	522601	242055
10252	522632	241995
10253	522673	241939
10254	522708	241881
10255	522751	241826
10256	522784	241767
10257	522814	241707
10258	522848	241648
10259	522884	241590
10260	522916	241530
10261	522953	241472
10262	522989	241415
10263	523023	241356
10264	523061	241299
10265	523102	241243
10266	523133	241183
10267	523167	241124
10268	523202	241066
10269	523234	241006
10270	523268	240948
10271	523303	240890
10272	523341	240832
10273	523378	240775
10274	523417	240719
10275	523456	240662
10276	523492	240605
10277	523529	240547
10278	523569	240491
10279	523600	240431
10280	523638	240374
10281	523674	240316
10282	523713	240260
10283	523749	240202
10284	523785	240144
10285	523822	240087
10286	523851	240026
10287	523887	239968
10288	523928	239913
10289	523965	239855
10290	523998	239796
10291	524035	239739
10292	524070	239681
10293	524104	239622
10294	524139	239564
10295	524177	239507
10296	524212	239449
10297	524244	239390
10298	524282	239333
10299	524320	239276
10300	524358	239219
10301	524395	239162
10302	524428	239103
10303	524466	239046
10304	524503	238989
10305	524539	238931
10306	524571	238871
10307	524604	238812
10308	524640	238755
10309	524679	238699
10310	524712	238639
10311	524743	238580
10312	524781	238523
10313	524818	238466
10314	524856	238409
10315	524888	238349
10316	524928	238293
10317	524963	238235
10318	525001	238179
10319	525035	238120
10320	525075	238064
10321	525114	238008
10322	525151	237951
10323	525190	237895
10324	525222	237835
10325	525251	237774
10326	525286	237716
10327	525324	237660
10328	525359	237601
10329	525401	237546
10330	525436	237489
10331	525473	237432
10332	525512	237375
10333	525553	237320
10334	525590	237263
10335	525628	237206
10336	525664	237149
10337	525700	237091
10338	525735	237033
10339	525764	236972
10340	525802	236916
10341	525834	236856
10342	525873	236800
10343	525914	236745
10344	525952	236688
10345	525983	236629
10346	526024	236573
10347	526055	236513
10348	526088	236455
10349	526125	236398
10350	526159	236339
10351	526197	236283
10352	526229	236223
10353	526267	236167
10354	526304	236110
10355	526340	236052
10356	526372	235993
10357	526406	235934
10358	526445	235879
10359	526485	235823
10360	526523	235766
10361	526576	235716
10362	526618	235661
10363	526661	235607
10364	526697	235550
10365	526730	235491
10366	526772	235436
10367	526809	235379
10368	526839	235319
10369	526871	235260
10370	526906	235202
10371	526941	235144
10372	526976	235086
10373	527014	235030
10374	527048	234971
